obdb_id,brewery_name,brewery_type,street,city,state,postal_code,website_url,longitude,latitude,brewery_id
white-lion-brewing-company-springfield,White Lion Brewing Company,contract,36 Garland St,Springfield,Massachusetts,01118-2128,http://www.whitelionbrewing.com,-72.53380924,42.08981856,6205
white-oak-brewing-normal,White Oak Brewing,micro,1801 Industrial Park Dr,Normal,Illinois,61761-4378,http://www.WhiteOak.beer,-89.023233,40.4987,6206
white-river-brewing-co-springfield,White River Brewing Co,micro,505 W Commercial St,Springfield,Missouri,65803-2631,http://www.whiteriverbrewingco.com,-93.29542085,37.2296298,6207
white-rock-vineyards-and-winery-goodview,White Rock Vineyards & Winery,micro,2117 Bruno Dr,Goodview,Virginia,24095-2974,http://www.whiterockwines.com,-79.70797231,37.23145289,6208
white-squirrel-brewery-bowling-green,White Squirrel Brewery,brewpub,871 Broadway Ave,Bowling Green,Kentucky,42101-2571,http://www.whitesquirrelbrewery.com,-86.4407388,36.9844713,6209
white-street-brewing-company-wake-forest,White Street Brewing Company,micro,218 S White St,Wake Forest,North Carolina,27587-2742,http://www.whitestreetbrewing.com,-78.5100617,35.9774896,6210
white-street-brewing-company-production-facility-youngsville,White Street Brewing Company - Production Facility,micro,400 Park Ave,Youngsville,North Carolina,27596-8688,,-78.48610616,36.03960848,6211
whitehorse-brewing-llc-berlin,Whitehorse Brewing LLC,micro,824 Diamond St,Berlin,Pennsylvania,15530-1539,,-78.95695707,39.92530586,6212
whole-foods-market-brewing-company-floodcraft-brewing-san-jose,Whole Foods Market Brewing Company- Floodcraft Brewing,brewpub,777 The Alameda,San Jose,California,95126-3155,http://floodcraftbrewing.com/,-121.9087451,37.3315931,6213
wibby-brewing-longmont,Wibby Brewing,micro,209 Emery St,Longmont,Colorado,80501-5910,http://www.wibbybrewing.com,-105.1002098,40.1623965,6214
wichita-brewing-co-and-pizzeria-wichita-2,Wichita Brewing Co & Pizzeria,brewpub,535 N Woodlawn St,Wichita,Kansas,67208-3668,http://www.wichitabrew.com,-97.262463,37.74682,6215
wichita-brewing-co-production-llc-wichita,"Wichita Brewing Co Production, LLC",micro,727 E Osie St,Wichita,Kansas,67211-4327,,-97.32983941,37.66244565,6216
wichita-falls-brewing-co-wichita-falls,Wichita Falls Brewing Co.,micro,701 Indiana Ave,Wichita Falls,Texas,76301,http://www.wichitafallsbrewing.com,-98.491525,33.913486,6217
wicked-barley-brewing-co-jacksonville,Wicked Barley Brewing Co.,brewpub,4100 Baymeadows Rd,Jacksonville,Florida,32217-4602,http://www.wickedbarley.com,-81.5779846,30.2208765,6218
wicked-boxer-brewing-cypress,Wicked Boxer Brewing,brewpub,16326 Mueschke Rd # E10,Cypress,Texas,77433-4953,http://www.wickedboxer.com,-95.7172092,29.9809872,6219
wicked-monkey-brewing-co-marana,Wicked Monkey Brewing Co,planning,,Marana,Arizona,85653-8154,,-111.2157091,32.4446988,6220
wicked-teuton-brewing-oak-harbor,Wicked Teuton Brewing,micro,1341 SW Barlow St,Oak Harbor,Washington,98277-3159,,-122.6599158,48.28728035,6221
wicked-weed-funk-house-arden,Wicked Weed Funk House,large,95 Old Shoals Rd,Arden,North Carolina,28704-9401,http://www.wickedweedbrewing.com,-82.52495553,35.4674064,6222
wicked-weed-funkatorium-arden,Wicked Weed Funkatorium,large,95 Old Shoals Rd,Arden,North Carolina,28704-9401,http://www.wickedweedbrewing.com,-82.52495553,35.4674064,6223
wicked-wort-brewing-company-minneapolis,Wicked Wort Brewing Company,brewpub,4165 W Broadway Ave,Minneapolis,Minnesota,55422-1823,http://www.wickedwortbrewingco.com,-93.3025381,44.9996613,6224
widmer-brothers-brewing-portland,Widmer Brothers Brewing,regional,929 N Russell St,Portland,Oregon,97227-1733,,-122.6762983,45.54109529,6225
wiedemann-brewing-co-llc-cincinnati,"Wiedemann Brewing Co, LLC",micro,4811 Vine St,Cincinnati,Ohio,45217-1217,http://www.wiedemannbeer.com,-84.4746169,39.2072785,6226
wild-barrel-brewing-company-san-marcos,Wild Barrel Brewing Company,micro,692 Rancheros Dr,San Marcos,California,92069-3005,http://www.wildbarrelbrewing.com,-117.145752,33.140152,6227
wild-leap-brewing-company-lagrange,Wild Leap Brewing Company,micro,308 Main St,Lagrange,Georgia,30240-4504,http://www.wildleap.com,-85.0311916,33.037368,6228
wild-ride-brewing-redmond,Wild Ride Brewing,micro,332 SW 5th St,Redmond,Oregon,97756-2103,http://www.wildridebrew.com,-121.1730764,44.27391294,6229
wild-river-brewing-and-pizza-co-cave-junction,Wild River Brewing and Pizza Co,brewpub,249 N Redwood Hwy,Cave Junction,Oregon,97523-9023,http://www.wildriverbrewing.com,-123.6469844,42.1622503,6230
wild-river-brewing-and-pizza-co-grants-pass-grants-pass,Wild River Brewing and Pizza Co - Grants Pass,brewpub,595 NE E St,Grants Pass,Oregon,97526-2356,http://www.wildriverbrewing.com,-123.319,42.43927512,6231
wild-side-brewing-company-grand-rapids,Wild Side Brewing Company,micro,24194 Front St,Grand Rapids,Ohio,43522,http://www.wildsidebrewing.com,-83.86731385,41.41253259,6232
wild-woods-brewery-boulder,Wild Woods Brewery,micro,5460 Conestoga Ct,Boulder,Colorado,80301-2724,http://www.wildwoodsbrewery.com,-105.2258104,40.0162153,6233
wildedge-brewing-collective-cortez,WildEdge Brewing Collective,brewpub,111 N Market St,Cortez,Colorado,81321-3214,http://www.wildedgebrewing.com,-108.5853117,37.34990058,6234
wildcard-brewing-company-redding,Wildcard Brewing Company,micro,9565 Crossroads Dr,Redding,California,96003-6814,http://www.wildcardbrewingco.com,-122.298177,40.562008,6235
wildlife-brewing-victor,Wildlife Brewing,brewpub,145 S. Main St.,Victor,Idaho,83455-0869,http://wildlifebrewing.com,-111.1112683,43.60200785,6236
wildrose-brewing-company-griffith,Wildrose Brewing Company,brewpub,1104 E Main St,Griffith,Indiana,46319-2826,http://www.wildrosebrewing.com,-87.4155241,41.52275923,6237
will-county-brewing-company-shorewood,Will County Brewing Company,micro,1142 W Jefferson St,Shorewood,Illinois,60404-0703,http://www.willcountybrew.com,-88.20870656,41.521524,6238
william-k-busch-brewing-co-saint-louis,William K Busch Brewing Co.,closed,8047 Litzsinger Rd,Saint Louis,Missouri,63144-2505,http://www.enjoykraftig.com,-90.33733442,38.61687711,6239
willimantic-brewing-co-and-main-street-cafe-willimantic,Willimantic Brewing Co and Main Street Cafe,brewpub,967 Main St,Willimantic,Connecticut,06226-2330,http://www.willibrew.com,-72.21714938,41.7131866,6240
willoughby-brewing-co-willoughby,Willoughby Brewing Co,brewpub,4057 Erie St,Willoughby,Ohio,44094-7804,http://www.willoughbybrewing.com,-81.40548972,41.64152155,6241
willow-rock-brewing-company-syracuse,Willow Rock Brewing Company,micro,115 Game Rd,Syracuse,New York,13210-4216,http://www.willowrockbrew.com,-76.13147154,43.01155518,6242
willows-family-ales-tulsa,Willows Family Ales,micro,418 S Peoria Ave,Tulsa,Oklahoma,74120,,-95.97591226,36.02201189,6243
wilmington-brewing-company-wilmington,Wilmington Brewing Company,micro,824 S Kerr Ave,Wilmington,North Carolina,28403-8426,http://www.wilmingtonbeer.com,-77.88680231,34.2213165,6244
winchester-brew-works-llc-winchester,Winchester Brew Works LLC,micro,320 N Cameron St,Winchester,Virginia,22601-6052,http://winchesterbrewworks.com,-78.16221305,39.18857712,6245
wind-shift-brewing-blue-springs,Wind Shift Brewing,micro,3421B NW Jefferson St,Blue Springs,Missouri,64015,http://www.windshiftbrew.com,-94.303423,39.073677,6246
windmill-brewing-dyer,Windmill Brewing,micro,2121 Gettler St,Dyer,Indiana,46311-1859,http://www.windmillbrew.com,-87.52262489,41.49333495,6247
wingman-brewers-tacoma,Wingman Brewers,micro,509 1/2 Puyallup Ave,Tacoma,Washington,98421-1318,http://www.wingmanbrewers.com,-122.4291133,47.24075878,6248
wiretap-brewing-corporation-los-angeles,Wiretap Brewing Corporation,micro,341B South Avenue 17,Los Angeles,California,90031,http://www.wiretapbrewing.com,-118.2220376,34.06852346,6249
wisconsin-brewing-co-verona,Wisconsin Brewing Co,regional,1079 American Way,Verona,Wisconsin,53593-9384,http://www.wisconsinbrewingcompany.com,-89.50895494,42.9688832,6250
wiseacre-brewing-co-memphis,Wiseacre Brewing Co,regional,2783 Broad Ave,Memphis,Tennessee,38112-2834,http://www.wiseacrebrew.com,-89.96849701,35.14755725,6251
wissahickon-brewing-company-philadelphia,Wissahickon Brewing Company,micro,3705 W School House Ln,Philadelphia,Pennsylvania,19129-1738,http://www.wissahickonbrew.com,-75.20047033,40.013655,6252
witchs-hat-brewing-south-lyon,Witch's Hat Brewing,micro,601 S Lafayette St,South Lyon,Michigan,48178-1453,http://www.witchshatbrewing.com,-83.65099308,42.45542522,6253
witchdoctor-brewing-company-southington,Witchdoctor Brewing Company,micro,168 Center St,Southington,Connecticut,6489,http://www.witchdoctorbrewing.com,-72.88142555,41.60169813,6254
wm-roesch-brewing-company-pendleton,Wm Roesch Brewing Company,micro,250 SE 3rd St,Pendleton,Oregon,97801-2503,,-118.7842506,45.6730681,6255
wolf-branch-brewing-co-eustis,Wolf Branch Brewing Co.,micro,119 N Bay St,Eustis,Florida,32726-3402,http://www.wolfbranchbrewing.com,-81.68556847,28.85386984,6256
wolf-creek-brewery-valencia,Wolf Creek Brewery,micro,25108 Rye Canyon Loop,Valencia,California,91355-5004,,-118.5807868,34.45556243,6257
wolf-hills-brewing-co-abingdon,Wolf Hills Brewing Co,micro,350 Park St SE,Abingdon,Virginia,24210-3314,http://www.wolfhillsbrewing.com,-81.966309,36.7123245,6258
wolf-hollow-brewing-company-schenectady,Wolf Hollow Brewing Company,micro,6882 Amsterdam Rd,Schenectady,New York,12302,http://www.wolfhollowbrewing.com,-74.0809254,42.8969263,6259
wolfs-ridge-brewing-columbus,Wolf's Ridge Brewing,micro,215 N 4th St,Columbus,Ohio,43215-2510,http://www.wolfsridgebrewing.com,-82.99517953,39.9577586,6260
wolftrack-brewing-company-cottonwood,Wolftrack Brewing Company,micro,505 King St,Cottonwood,Idaho,83522-5066,https://www.facebook.com/Wolftrack-Brewing-and-Tasting-Den-467890926648903,-116.3497034,46.04894954,6261
wolverine-state-brewing-co-ann-arbor,Wolverine State Brewing Co,brewpub,2019 W Stadium Blvd # 103,Ann Arbor,Michigan,48103-4557,http://www.wolverinebeer.com,-83.7745473,42.2694316,6262
wolves-and-people-farmhouse-brewery-newberg,Wolves & People Farmhouse Brewery,micro,30203 NE Benjamin Rd,Newberg,Oregon,97132-6910,http://www.wolvesandpeople.com,-122.9288409,45.31485946,6263
wonderland-brewing-co-broomfield,Wonderland Brewing Co.,micro,5450 W 120th Ave,Broomfield,Colorado,80020-5913,http://www.wonderlandbrewing.com,-105.0560819,39.91349895,6264
woodgrain-brewing-company-sioux-falls,WoodGrain Brewing Company,micro,101 S Phillips Ave Ste 100,Sioux Falls,South Dakota,57104-6719,http://www.woodgrainbrew.com,-96.72722416,43.54728383,6265
woodbury-brewing-company-woodbury,Woodbury Brewing Company,brewpub,738 Main St,Woodbury,Connecticut,06798-0083,http://www.woodburybrewingcompany.com,-73.2070509,41.5385323,6266
woodcock-brothers-brewing-wilson,Woodcock Brothers Brewing,brewpub,638 Lake St,Wilson,New York,14172-9600,http://www.woodcockbrothersbrewery.com,-78.825882,43.299013,6267
wooden-bear-brewing-co-greenfield,Wooden Bear Brewing Co,micro,21 W North St,Greenfield,Indiana,46140-2171,http://www.woodenbearbrewing.com,-85.77122303,39.78597726,6268
wooden-cask-brewing-company-newport,Wooden Cask Brewing Company,micro,629 York St,Newport,Kentucky,41071-1815,http://www.woodencask.com,-84.49457871,39.09061257,6269
wooden-hill-brewing-company-edina,Wooden Hill Brewing Company,brewpub,7421 Bush Lake Road,Edina,Minnesota,55439,http://www.woodenhillbrewing.com,-93.3596061,44.86781169,6270
wooden-legs-brewing-co-brookings,Wooden Legs Brewing Co,brewpub,309 5th St Ste 100,Brookings,South Dakota,57006-1963,http://www.woodenlegsbrewing.com,-96.7996148,44.3104741,6271
woodfour-brewing-company-sebastopol,Woodfour Brewing Company,brewpub,6780 Depot St Ste 160,Sebastopol,California,95472-3462,,-122.8211041,38.4033133,6272
woodhouse-blending-and-brewing-santa-cruz,Woodhouse Blending & Brewing,planning,,Santa Cruz,California,95060-,,-122.0297182,36.974201,6273
woodland-empire-ale-craft-boise,Woodland Empire Ale Craft,micro,1114 W Front St,Boise,Idaho,83702-6951,http://www.woodlandempire.com,-116.2086811,43.616091,6274
woodland-farm-brewery-utica,Woodland Farm Brewery,micro,6002 Trenton Rd,Utica,New York,13502-6224,http://www.woodlandbeer.com,-75.212678,43.148929,6275
woodland-republic-brewing-and-blending-rapid-city,Woodland Republic Brewing & Blending,planning,412 5th St,Rapid City,South Dakota,57701-2742,http://woodlandrepublicbrewing.com,-103.2244639,44.08150095,6276
woodmans-brewery-bristol,Woodman's Brewery,micro,195 Peaked Hill Rd,Bristol,New Hampshire,03222-3331,http://www.facebook.com/woodmansbrewery,-71.70955815,43.60711645,6277
woods-bar-and-brewery-oakland,Woods Bar & Brewery,brewpub,1701 Telegraph Ave,Oakland,California,94612-2107,http://www.woodsbeer.com,-122.2704253,37.8069575,6278
woods-beer-company-oakland,Woods Beer Company,brewpub,1701 Telegraph Ave,Oakland,California,94612-2107,http://woodsbeer.com,-122.2704253,37.8069575,6279
woods-boss-brewing-company-denver,Woods Boss Brewing Company,micro,2210 California St,Denver,Colorado,80205-2824,http://www.woodsbossbrew.com,-104.9845374,39.7509153,6280
woods-cerveceraa-san-francisco,Woods CervecerÃ­a,brewpub,3801 18th St,San Francisco,California,94114-2615,http://www.cerveceriasf.com,-122.4285438,37.761163,6281
woodstock-brewhouse-woodstock,Woodstock Brewhouse,brewpub,123 E Court St,Woodstock,Virginia,22664-1761,http://www.woodstockbrewhouse.com,-78.50414235,38.88142648,6282
woodward-avenue-brewers-ferndale,Woodward Avenue Brewers,brewpub,22646 Woodward Ave,Ferndale,Michigan,48220-1810,http://www.thewabsite.com,-83.13333109,42.4596444,6283
woodwright-brewing-company-dunedin,Woodwright Brewing Company,micro,985 Douglas Ave,Dunedin,Florida,34698-4945,,-82.78780975,28.01539972,6284
woodys-brewery-redding,Woody's Brewery,brewpub,1257 Oregon St,Redding,California,96001-0414,http://www.woodysbrewing.com,-122.3953367,40.585948,6285
wooly-pig-farm-brewery-fresno,Wooly Pig Farm Brewery,micro,23631 Township Road 167,Fresno,Ohio,43824-9704,http://www.woolypigfarmbrewery.com,-81.73572372,40.2914144,6286
wopshops-brewing-company-sanford,WopsHops Brewing Company,brewpub,419 Sanford Ave,Sanford,Florida,32771-1970,http://www.wopshopsbrewing.com,-81.26485422,28.80875529,6287
working-class-brewery-cleveland,Working Class Brewery,micro,17448 Lorain Ave,Cleveland,Ohio,44111-4028,http://www.workingclassbrewery.com,-81.820461,41.44993,6288
working-draft-beer-company-madison,Working Draft Beer Company,micro,1129 E Wilson St,Madison,Wisconsin,53703-3758,http://www.workingdraftbeer.com,-89.3652802,43.0833378,6289
wormtown-brewery-worcester,Wormtown Brewery,micro,72 Shrewsbury St,Worcester,Massachusetts,01604-4625,http://www.wormtownbrewery.com,-71.7912262,42.2634992,6290
wort-hog-brewing-company-llc-warrenton,Wort Hog Brewing Company LLC,brewpub,50A S 3rd St,Warrenton,Virginia,20186-3340,http://www.worthogbreweryllc.com,-77.7951382,38.7117948,6291
worth-brewing-co-northwood,Worth Brewing Co,brewpub,835 Central Ave,Northwood,Iowa,50459-1519,http://www.worthbrewing.com,-93.219581,43.444038,6292
worthy-brewing-company-bend,Worthy Brewing Company,micro,495 NE Bellevue Dr,Bend,Oregon,97701-7412,http://www.worthybrewing.com,-121.2603915,44.0553542,6293
wren-house-brewing-company-phoenix,Wren House Brewing Company,micro,2125 N 24th St,Phoenix,Arizona,85008-2713,http://www.wrenhousebrewing.com,-112.0301125,33.516633,6294
wrightsville-beach-brewery-wilmington,Wrightsville Beach Brewery,brewpub,6201 Oleander Dr,Wilmington,North Carolina,28403-3535,http://www.wbbeer.com,-77.836851,34.210452,6295
wyndridge-farm-brewing-dallastown,Wyndridge Farm Brewing,brewpub,885 S Pleasant Ave,Dallastown,Pennsylvania,17313-9650,http://www.wyndridge.com,-76.644864,39.893878,6296
wynkoop-brewing-co-denver,Wynkoop Brewing Co,brewpub,1634 18th St,Denver,Colorado,80202-1212,http://www.wynkoop.com,-104.9984831,39.7535446,6297
wynwood-brewing-company-miami,Wynwood Brewing Company,micro,565 NW 24th St,Miami,Florida,33127-4327,http://www.wynwoodbrewing.com,-80.2044925,25.8003759,6298
y-bridge-brewing-company-zanesville,Y Bridge Brewing Company,micro,1417 Linden Ave,Zanesville,Ohio,43701,,-82.00422961,39.95603429,6299
yalobusha-brewing-company-water-valley,Yalobusha Brewing Company,micro,102 S Main St,Water Valley,Mississippi,38965-2906,http://www.yalobrew.com,-89.6366568,34.1422633,6300
yard-owl-craft-brewery-gardiner,Yard Owl Craft Brewery,brewpub,19 Osprey Ln,Gardiner,New York,12525-5339,http://www.yardowlcraftbrewery.com,-74.14716916,41.69154658,6301
yards-brewing-co-philadelphia,Yards Brewing Co,regional,901 N Delaware Ave,Philadelphia,Pennsylvania,19123-3110,http://www.yardsbrewing.com,-75.1324016,39.9655175,6302
yazoo-brewing-co-nashville,Yazoo Brewing Co,regional,910 Division St,Nashville,Tennessee,37203-4111,http://www.yazoobrew.com,-86.78355595,36.15090195,6303
yellow-sun-brewing-company-rutherfordton,Yellow Sun Brewing Company,micro,127 Trade St,Rutherfordton,North Carolina,28139-2849,http://www.yellowsunbrewing.com,-81.9581017,35.3666796,6304
yellowhammer-brewery-huntsville,Yellowhammer Brewery,micro,2600 Clinton Ave W,Huntsville,Alabama,35805-3046,http://www.yellowhammerbrewery.com,-86.5932014,34.7277523,6305
yergey-brewing-emmaus,Yergey Brewing,micro,518B Bank St,Emmaus,Pennsylvania,18049-2008,http://yergeybrewing.com,-75.49366592,40.53379322,6306
yes-brewing-westbrook,Yes Brewing,micro,609 Main St,Westbrook,Maine,04092-4143,http://www.yesbrewing.com,-70.35776285,43.67838435,6307
yeti-restaurant-santa-rosa,Yeti Restaurant,brewpub,190 Farmers Ln,Santa Rosa,California,95405-4703,http://www.yetirestaurant.com,-122.688361,38.44971636,6308
yolo-brewing-co-west-sacramento,Yolo Brewing Co,micro,1520 Terminal St,West Sacramento,California,95691-3814,http://www.yolobrew.com,-121.5419585,38.56942885,6309
yonkers-brewing-co-yonkers,Yonkers Brewing Co,micro,92 Main St,Yonkers,New York,10701-7065,http://www.yonkersbrewing.com,-73.9029331,40.9345744,6310
yorkholo-brewing-co-mansfield,Yorkholo Brewing Co,brewpub,19 N Main St,Mansfield,Pennsylvania,16933-1403,http://www.yorkholobrewing.com,-77.07838707,41.80758509,6311
yorkshire-square-brewing-co-torrance,Yorkshire Square Brewing Co.,micro,1109 Van Ness Ave,Torrance,California,90501-2236,http://www.yorkshiresquarebrewery.com,-118.3163507,33.83720085,6312
young-buck-brewing-spokane,Young Buck Brewing,micro,154 S Madison St,Spokane,Washington,99201-4542,http://www.youngbuckbrewing.com,-117.4281651,47.655248,6313
young-lion-brewing-co-canandaigua,Young Lion Brewing Co,micro,24 Lakeshore Dr,Canandaigua,New York,14424-2333,http://www.younglionbrewing.com,-77.26938995,42.87560967,6314
